time,LFP power,stage (number),wake (0) vs sleep (1),stage (full),LFP freq band,LFP freq (Hz)
1656711336.0,0.41773504273504275,0,0,wake,beta,12.7
1656711936.0,0.4780982905982906,0,0,wake,beta,12.7
1656712536.0,0.469017094017094,0,0,wake,beta,12.7
1656713136.0,0.5032051282051282,0,0,wake,beta,12.7
1656713736.0,0.4011752136752137,0,0,wake,beta,12.7
1656714336.0,0.44177350427350426,0,0,wake,beta,12.7
1656714936.0,0.4305555555555556,0,0,wake,beta,12.7
1656715536.0,0.39636752136752135,0,0,wake,beta,12.7
1656716136.0,0.4465811965811966,0,0,wake,beta,12.7
1656716736.0,0.4519230769230769,0,0,wake,beta,12.7
1656717336.0,0.45245726495726496,0,0,wake,beta,12.7
1656717936.0,0.43536324786324787,0,0,wake,beta,12.7
1656718536.0,0.42574786324786323,0,0,wake,beta,12.7
1656719136.0,0.39155982905982906,0,0,wake,beta,12.7
1656719736.0,0.3680555555555556,0,0,wake,beta,12.7
1656720336.0,0.406517094017094,0,0,wake,beta,12.7
1656720936.0,0.5080128205128205,0,0,wake,beta,12.7
1656721536.0,0.5464743589743589,0,0,wake,beta,12.7
1656722136.0,0.6084401709401709,0,0,wake,beta,12.7
1656722736.0,0.6378205128205128,0,0,wake,beta,12.7
1656723337.0,0.7334401709401709,0,0,wake,beta,12.7
1656723937.0,0.7393162393162394,0,0,wake,beta,12.7
1656724537.0,0.5080128205128205,0,0,wake,beta,12.7
1656725137.0,0.5758547008547008,0,0,wake,beta,12.7
1656725737.0,0.561965811965812,2,1,light,beta,12.7
1656726337.0,0.6111111111111112,2,1,light,beta,12.7
1656726937.0,0.5742521367521367,2,1,light,beta,12.7
1656727537.0,0.5902777777777778,2,1,light,beta,12.7
1656728137.0,0.6100427350427351,2,1,light,beta,12.7
1656728737.0,0.530982905982906,3,1,deep,beta,12.7
1656729337.0,0.46153846153846156,3,1,deep,beta,12.7
1656729937.0,0.5090811965811965,2,1,light,beta,12.7
1656730537.0,0.5128205128205128,2,1,light,beta,12.7
1656731137.0,0.5662393162393162,2,1,light,beta,12.7
1656731737.0,0.5096153846153846,2,1,light,beta,12.7
1656732337.0,0.48985042735042733,2,1,light,beta,12.7
1656732937.0,0.5486111111111112,0,0,wake,beta,12.7
1656733537.0,0.6036324786324786,2,1,light,beta,12.7
1656734137.0,0.6506410256410257,2,1,light,beta,12.7
1656734737.0,0.6095085470085471,2,1,light,beta,12.7
1656735337.0,0.6191239316239316,3,1,deep,beta,12.7
1656735937.0,0.6292735042735043,3,1,deep,beta,12.7
1656736537.0,0.6217948717948718,2,1,light,beta,12.7
1656737137.0,0.6212606837606838,0,0,wake,beta,12.7
1656737737.0,0.6180555555555556,2,1,light,beta,12.7
1656738337.0,0.6143162393162394,0,0,wake,beta,12.7
1656738937.0,0.5256410256410257,4,1,rem,beta,12.7
1656739537.0,0.4481837606837607,4,1,rem,beta,12.7
1656740137.0,0.44764957264957267,4,1,rem,beta,12.7
1656740737.0,0.500534188034188,4,1,rem,beta,12.7
1656741337.0,0.6228632478632479,4,1,rem,beta,12.7
1656741937.0,0.5438034188034188,2,1,light,beta,12.7
1656742537.0,0.5806623931623932,3,1,deep,beta,12.7
1656743137.0,0.6597222222222222,3,1,deep,beta,12.7
1656743737.0,0.4668803418803419,2,1,light,beta,12.7
1656744337.0,0.421474358974359,4,1,rem,beta,12.7
1656744937.0,0.46794871794871795,2,1,light,beta,12.7
1656745537.0,0.45405982905982906,2,1,light,beta,12.7
1656746137.0,0.44871794871794873,2,1,light,beta,12.7
1656746737.0,0.5699786324786325,2,1,light,beta,12.7
1656747337.0,0.33653846153846156,2,1,light,beta,12.7
1656747937.0,0.4027777777777778,2,1,light,beta,12.7
1656748538.0,0.47649572649572647,0,0,wake,beta,12.7
1656749138.0,0.5101495726495726,0,0,wake,beta,12.7
1656749738.0,0.5635683760683761,0,0,wake,beta,12.7
1656750338.0,0.5416666666666666,0,0,wake,beta,12.7
1656750938.0,0.4642094017094017,0,0,wake,beta,12.7
1656751538.0,0.4642094017094017,0,0,wake,beta,12.7
1656752138.0,0.6239316239316239,0,0,wake,beta,12.7
1656752738.0,0.3557692307692308,0,0,wake,beta,12.7
1656753338.0,0.31356837606837606,0,0,wake,beta,12.7
1656753938.0,0.296474358974359,0,0,wake,beta,12.7
1656754538.0,0.41399572649572647,0,0,wake,beta,12.7
1656755138.0,0.45085470085470086,0,0,wake,beta,12.7
1656755738.0,0.42895299145299143,0,0,wake,beta,12.7
1656756338.0,0.4807692307692308,0,0,wake,beta,12.7
1656756938.0,0.3969017094017094,0,0,wake,beta,12.7
1656757538.0,0.42574786324786323,0,0,wake,beta,12.7
1656758138.0,0.47596153846153844,0,0,wake,beta,12.7
1656758738.0,0.3920940170940171,0,0,wake,beta,12.7
1656759338.0,0.39850427350427353,0,0,wake,beta,12.7
1656759938.0,0.44551282051282054,0,0,wake,beta,12.7
1656760538.0,0.41025641025641024,0,0,wake,beta,12.7
1656761138.0,0.4706196581196581,0,0,wake,beta,12.7
1656761738.0,0.4775641025641026,0,0,wake,beta,12.7
1656762338.0,0.6458333333333334,0,0,wake,beta,12.7
1656763538.0,0.6816239316239316,0,0,wake,beta,12.7
1656764138.0,0.6586538461538461,0,0,wake,beta,12.7
1656764738.0,0.48824786324786323,0,0,wake,beta,12.7
1656765338.0,0.48183760683760685,0,0,wake,beta,12.7
1656765938.0,0.5299145299145299,0,0,wake,beta,12.7
1656766538.0,0.48717948717948717,0,0,wake,beta,12.7
1656767138.0,0.44177350427350426,0,0,wake,beta,12.7
1656767738.0,0.45726495726495725,0,0,wake,beta,12.7
1656768338.0,0.6693376068376068,0,0,wake,beta,12.7
1656768938.0,0.7548076923076923,0,0,wake,beta,12.7
1656769538.0,0.7029914529914529,0,0,wake,beta,12.7
1656770138.0,0.7676282051282052,0,0,wake,beta,12.7
1656770738.0,0.7216880341880342,0,0,wake,beta,12.7
1656771338.0,0.7371794871794872,0,0,wake,beta,12.7
1656771938.0,0.5710470085470085,0,0,wake,beta,12.7
1656772538.0,0.47275641025641024,0,0,wake,beta,12.7
1656773138.0,0.4620726495726496,0,0,wake,beta,12.7
1656773738.0,0.40544871794871795,0,0,wake,beta,12.7
1656774339.0,0.41239316239316237,0,0,wake,beta,12.7
1656774939.0,0.38675213675213677,0,0,wake,beta,12.7
1656775539.0,0.4636752136752137,0,0,wake,beta,12.7
1656776139.0,0.5373931623931624,0,0,wake,beta,12.7
1656776739.0,0.6997863247863247,0,0,wake,beta,12.7
1656777339.0,0.6912393162393162,0,0,wake,beta,12.7
1656777939.0,0.6730769230769231,0,0,wake,beta,12.7
1656778539.0,0.6404914529914529,0,0,wake,beta,12.7
1656779139.0,0.6885683760683761,0,0,wake,beta,12.7
1656779739.0,0.7040598290598291,0,0,wake,beta,12.7
1656780339.0,0.6997863247863247,0,0,wake,beta,12.7
1656780939.0,0.7398504273504274,0,0,wake,beta,12.7
1656781539.0,0.6960470085470085,0,0,wake,beta,12.7
1656782139.0,0.6089743589743589,0,0,wake,beta,12.7
1656782739.0,0.6645299145299145,0,0,wake,beta,12.7
1656783339.0,0.655448717948718,0,0,wake,beta,12.7
1656783939.0,0.7366452991452992,0,0,wake,beta,12.7
1656784539.0,0.6036324786324786,0,0,wake,beta,12.7
1656785139.0,0.75,0,0,wake,beta,12.7
1656785739.0,0.6661324786324786,0,0,wake,beta,12.7
1656786339.0,0.6885683760683761,0,0,wake,beta,12.7
1656786939.0,0.6976495726495726,0,0,wake,beta,12.7
1656787539.0,0.6164529914529915,0,0,wake,beta,12.7
1656788139.0,0.7110042735042735,0,0,wake,beta,12.7
1656788739.0,0.6388888888888888,0,0,wake,beta,12.7
1656789339.0,0.7147435897435898,0,0,wake,beta,12.7
